Fra,Til,KWH 60 Forbruk
21.06.2021 18:00,21.06.2021 19:00,"0,011"
21.06.2021 19:00,21.06.2021 20:00,"0,878"
21.06.2021 20:00,21.06.2021 21:00,"0,01"
21.06.2021 21:00,21.06.2021 22:00,"0,011"
21.06.2021 22:00,21.06.2021 23:00,"0,01"
21.06.2021 23:00,22.06.2021 00:00,"0,011"
22.06.2021 00:00,22.06.2021 01:00,"0,924"
22.06.2021 01:00,22.06.2021 02:00,"0,01"
22.06.2021 02:00,22.06.2021 03:00,"0,011"
22.06.2021 03:00,22.06.2021 04:00,"0,01"
22.06.2021 04:00,22.06.2021 05:00,"0,011"
22.06.2021 05:00,22.06.2021 06:00,"0,856"
22.06.2021 06:00,22.06.2021 07:00,"0,011"
22.06.2021 07:00,22.06.2021 08:00,"0,01"
22.06.2021 08:00,22.06.2021 09:00,"0,011"
22.06.2021 09:00,22.06.2021 10:00,"0,01"
22.06.2021 10:00,22.06.2021 11:00,"0,94"
22.06.2021 11:00,22.06.2021 12:00,"0,011"
22.06.2021 12:00,22.06.2021 13:00,"0,014"
22.06.2021 13:00,22.06.2021 14:00,"0,014"
22.06.2021 14:00,22.06.2021 15:00,"0,032"
22.06.2021 15:00,22.06.2021 16:00,"0,595"
22.06.2021 16:00,22.06.2021 17:00,"0,46"
22.06.2021 17:00,22.06.2021 18:00,"0,043"
22.06.2021 18:00,22.06.2021 19:00,"0,009"
22.06.2021 19:00,22.06.2021 20:00,"0,009"
22.06.2021 20:00,22.06.2021 21:00,"0,069"
22.06.2021 21:00,22.06.2021 22:00,"0,881"
22.06.2021 22:00,22.06.2021 23:00,"0,009"
22.06.2021 23:00,23.06.2021 00:00,"0,009"
23.06.2021 00:00,23.06.2021 01:00,"0,009"
23.06.2021 01:00,23.06.2021 02:00,"0,009"
23.06.2021 02:00,23.06.2021 03:00,"0,891"
23.06.2021 03:00,23.06.2021 04:00,"0,009"
23.06.2021 04:00,23.06.2021 05:00,"0,009"
23.06.2021 05:00,23.06.2021 06:00,"0,009"
23.06.2021 06:00,23.06.2021 07:00,"0,009"
23.06.2021 07:00,23.06.2021 08:00,"0,786"
23.06.2021 08:00,23.06.2021 09:00,"0,141"
23.06.2021 09:00,23.06.2021 10:00,"0,014"
23.06.2021 10:00,23.06.2021 11:00,"0,015"
23.06.2021 11:00,23.06.2021 12:00,"0,014"
23.06.2021 12:00,23.06.2021 13:00,"0,115"
23.06.2021 13:00,23.06.2021 14:00,"0,797"
23.06.2021 14:00,23.06.2021 15:00,"0,011"
23.06.2021 15:00,23.06.2021 16:00,"0,009"
23.06.2021 16:00,23.06.2021 17:00,"0,009"
23.06.2021 17:00,23.06.2021 18:00,"0,009"
23.06.2021 18:00,23.06.2021 19:00,"0,816"
23.06.2021 19:00,23.06.2021 20:00,"0,009"
23.06.2021 20:00,23.06.2021 21:00,"0,008"
23.06.2021 21:00,23.06.2021 22:00,"0,009"
23.06.2021 22:00,23.06.2021 23:00,"0,009"
23.06.2021 23:00,24.06.2021 00:00,"0,847"
24.06.2021 00:00,24.06.2021 01:00,"0,171"
24.06.2021 01:00,24.06.2021 02:00,"0,009"
24.06.2021 02:00,24.06.2021 03:00,"0,009"
24.06.2021 03:00,24.06.2021 04:00,"0,009"
24.06.2021 04:00,24.06.2021 05:00,"0,009"
24.06.2021 05:00,24.06.2021 06:00,"0,876"
24.06.2021 06:00,24.06.2021 07:00,"0,009"
24.06.2021 07:00,24.06.2021 08:00,"0,009"
24.06.2021 08:00,24.06.2021 09:00,"0,009"
24.06.2021 09:00,24.06.2021 10:00,"0,115"
24.06.2021 10:00,24.06.2021 11:00,"0,812"
24.06.2021 11:00,24.06.2021 12:00,"0,14"
24.06.2021 12:00,24.06.2021 13:00,"0,131"
24.06.2021 13:00,24.06.2021 14:00,"0,137"
24.06.2021 14:00,24.06.2021 15:00,"1,035"
24.06.2021 15:00,24.06.2021 16:00,"0,112"
24.06.2021 16:00,24.06.2021 17:00,"1,177"
24.06.2021 17:00,24.06.2021 18:00,"0,092"
24.06.2021 18:00,24.06.2021 19:00,"0,366"
24.06.2021 19:00,24.06.2021 20:00,"0,637"
24.06.2021 20:00,24.06.2021 21:00,"0,062"
24.06.2021 21:00,24.06.2021 22:00,"0,056"
24.06.2021 22:00,24.06.2021 23:00,"0,056"
24.06.2021 23:00,25.06.2021 00:00,"0,05"
25.06.2021 00:00,25.06.2021 01:00,"0,959"
25.06.2021 01:00,25.06.2021 02:00,"0,059"
25.06.2021 02:00,25.06.2021 03:00,"0,057"
25.06.2021 03:00,25.06.2021 04:00,"0,051"
25.06.2021 04:00,25.06.2021 05:00,"0,048"
25.06.2021 05:00,25.06.2021 06:00,"0,957"
25.06.2021 06:00,25.06.2021 07:00,"0,048"
25.06.2021 07:00,25.06.2021 08:00,"0,048"
25.06.2021 08:00,25.06.2021 09:00,"0,053"
25.06.2021 09:00,25.06.2021 10:00,"0,854"
25.06.2021 10:00,25.06.2021 11:00,"2,195"
25.06.2021 11:00,25.06.2021 12:00,"2,429"
25.06.2021 12:00,25.06.2021 13:00,"2,034"
25.06.2021 13:00,25.06.2021 14:00,"0,747"
25.06.2021 14:00,25.06.2021 15:00,"0,289"
25.06.2021 15:00,25.06.2021 16:00,"1,709"
