Fra;Til;KWH 60 Forbruk
12.08.2019 16:00;12.08.2019 17:00;0,6
12.08.2019 17:00;12.08.2019 18:00;0,314
12.08.2019 18:00;12.08.2019 19:00;1,396
12.08.2019 19:00;12.08.2019 20:00;0,517
12.08.2019 20:00;12.08.2019 21:00;0,573
12.08.2019 21:00;12.08.2019 22:00;0,788
12.08.2019 22:00;12.08.2019 23:00;1,419
12.08.2019 23:00;13.08.2019 00:00;0,3
13.08.2019 00:00;13.08.2019 01:00;0,238
13.08.2019 01:00;13.08.2019 02:00;0,168
13.08.2019 02:00;13.08.2019 03:00;0,159
13.08.2019 03:00;13.08.2019 04:00;0,24
13.08.2019 04:00;13.08.2019 05:00;0,238
13.08.2019 05:00;13.08.2019 06:00;0,185
13.08.2019 06:00;13.08.2019 07:00;0,172
13.08.2019 07:00;13.08.2019 08:00;0,469
13.08.2019 08:00;13.08.2019 09:00;0,999
13.08.2019 09:00;13.08.2019 10:00;0,149
13.08.2019 10:00;13.08.2019 11:00;0,151
13.08.2019 11:00;13.08.2019 12:00;0,224
13.08.2019 12:00;13.08.2019 13:00;0,217
13.08.2019 13:00;13.08.2019 14:00;0,154
13.08.2019 14:00;13.08.2019 15:00;0,14
13.08.2019 15:00;13.08.2019 16:00;0,209
13.08.2019 16:00;13.08.2019 17:00;0,468
13.08.2019 17:00;13.08.2019 18:00;0,606
13.08.2019 18:00;13.08.2019 19:00;1,476
13.08.2019 19:00;13.08.2019 20:00;2,26
13.08.2019 20:00;13.08.2019 21:00;0,503
13.08.2019 21:00;13.08.2019 22:00;0,364
13.08.2019 22:00;13.08.2019 23:00;0,309
13.08.2019 23:00;14.08.2019 00:00;0,168
14.08.2019 00:00;14.08.2019 01:00;0,22
14.08.2019 01:00;14.08.2019 02:00;1,199
14.08.2019 02:00;14.08.2019 03:00;0,241
14.08.2019 03:00;14.08.2019 04:00;0,176
14.08.2019 04:00;14.08.2019 05:00;0,17
14.08.2019 05:00;14.08.2019 06:00;0,248
14.08.2019 06:00;14.08.2019 07:00;0,289
14.08.2019 07:00;14.08.2019 08:00;0,299
14.08.2019 08:00;14.08.2019 09:00;0,226
14.08.2019 09:00;14.08.2019 10:00;1,085
14.08.2019 10:00;14.08.2019 11:00;0,209
14.08.2019 11:00;14.08.2019 12:00;0,14
14.08.2019 12:00;14.08.2019 13:00;0,163
14.08.2019 13:00;14.08.2019 14:00;0,223
14.08.2019 14:00;14.08.2019 15:00;0,218
14.08.2019 15:00;14.08.2019 16:00;0,147
14.08.2019 16:00;14.08.2019 17:00;0,162
14.08.2019 17:00;14.08.2019 18:00;2,345
14.08.2019 18:00;14.08.2019 19:00;0,328
14.08.2019 19:00;14.08.2019 20:00;0,277
14.08.2019 20:00;14.08.2019 21:00;0,255
14.08.2019 21:00;14.08.2019 22:00;0,979
14.08.2019 22:00;14.08.2019 23:00;1,142
14.08.2019 23:00;15.08.2019 00:00;0,881
15.08.2019 00:00;15.08.2019 01:00;0,162
15.08.2019 01:00;15.08.2019 02:00;0,238
15.08.2019 02:00;15.08.2019 03:00;0,24
15.08.2019 03:00;15.08.2019 04:00;0,191
15.08.2019 04:00;15.08.2019 05:00;0,162
15.08.2019 05:00;15.08.2019 06:00;0,221
15.08.2019 06:00;15.08.2019 07:00;0,258
15.08.2019 07:00;15.08.2019 08:00;0,73
15.08.2019 08:00;15.08.2019 09:00;0,577
15.08.2019 09:00;15.08.2019 10:00;0,225
15.08.2019 10:00;15.08.2019 11:00;0,218
15.08.2019 11:00;15.08.2019 12:00;0,141
15.08.2019 12:00;15.08.2019 13:00;0,151
15.08.2019 13:00;15.08.2019 14:00;0,225
15.08.2019 14:00;15.08.2019 15:00;0,218
15.08.2019 15:00;15.08.2019 16:00;0,173
15.08.2019 16:00;15.08.2019 17:00;1,375
15.08.2019 17:00;15.08.2019 18:00;2,448
15.08.2019 18:00;15.08.2019 19:00;0,715
15.08.2019 19:00;15.08.2019 20:00;1,602
15.08.2019 20:00;15.08.2019 21:00;1,207
15.08.2019 21:00;15.08.2019 22:00;0,816
15.08.2019 22:00;15.08.2019 23:00;1,688
15.08.2019 23:00;16.08.2019 00:00;0,484
16.08.2019 00:00;16.08.2019 01:00;0,16
16.08.2019 01:00;16.08.2019 02:00;0,196
16.08.2019 02:00;16.08.2019 03:00;0,241
16.08.2019 03:00;16.08.2019 04:00;0,227
16.08.2019 04:00;16.08.2019 05:00;0,16
16.08.2019 05:00;16.08.2019 06:00;0,171
16.08.2019 06:00;16.08.2019 07:00;0,246
16.08.2019 07:00;16.08.2019 08:00;1,281
16.08.2019 08:00;16.08.2019 09:00;1,068
16.08.2019 09:00;16.08.2019 10:00;1,094
16.08.2019 10:00;16.08.2019 11:00;0,223
16.08.2019 11:00;16.08.2019 12:00;0,249
16.08.2019 12:00;16.08.2019 13:00;2,97
16.08.2019 13:00;16.08.2019 14:00;0,508
16.08.2019 14:00;16.08.2019 15:00;1,522
16.08.2019 15:00;16.08.2019 16:00;0,765
16.08.2019 16:00;16.08.2019 17:00;0,442
16.08.2019 17:00;16.08.2019 18:00;1,144
16.08.2019 18:00;16.08.2019 19:00;1,584
16.08.2019 19:00;16.08.2019 20:00;0,48
16.08.2019 20:00;16.08.2019 21:00;2,121
16.08.2019 21:00;16.08.2019 22:00;0,63
16.08.2019 22:00;16.08.2019 23:00;0,628
16.08.2019 23:00;17.08.2019 00:00;0,551
