Fra;Til;KWH 60 Forbruk
23.12.2019 05:00;23.12.2019 06:00;1,41
23.12.2019 06:00;23.12.2019 07:00;1,489
23.12.2019 07:00;23.12.2019 08:00;0,905
23.12.2019 08:00;23.12.2019 09:00;0,435
23.12.2019 09:00;23.12.2019 10:00;0,42
23.12.2019 10:00;23.12.2019 11:00;0,436
23.12.2019 11:00;23.12.2019 12:00;0,452
23.12.2019 12:00;23.12.2019 13:00;0,466
23.12.2019 13:00;23.12.2019 14:00;0,631
23.12.2019 14:00;23.12.2019 15:00;1,501
23.12.2019 15:00;23.12.2019 16:00;1,41
23.12.2019 16:00;23.12.2019 17:00;2,214
23.12.2019 17:00;23.12.2019 18:00;1,337
23.12.2019 18:00;23.12.2019 19:00;1,315
23.12.2019 19:00;23.12.2019 20:00;1,374
23.12.2019 20:00;23.12.2019 21:00;1,33
23.12.2019 21:00;23.12.2019 22:00;1,107
23.12.2019 22:00;23.12.2019 23:00;0,363
23.12.2019 23:00;24.12.2019 00:00;0,365
24.12.2019 00:00;24.12.2019 01:00;0,465
24.12.2019 01:00;24.12.2019 02:00;0,802
24.12.2019 02:00;24.12.2019 03:00;1,115
24.12.2019 03:00;24.12.2019 04:00;0,523
24.12.2019 04:00;24.12.2019 05:00;0,692
24.12.2019 05:00;24.12.2019 06:00;1,483
24.12.2019 06:00;24.12.2019 07:00;1,349
24.12.2019 07:00;24.12.2019 08:00;0,489
24.12.2019 08:00;24.12.2019 09:00;0,507
24.12.2019 09:00;24.12.2019 10:00;0,538
24.12.2019 10:00;24.12.2019 11:00;0,569
24.12.2019 11:00;24.12.2019 12:00;1,433
24.12.2019 12:00;24.12.2019 13:00;0,655
24.12.2019 13:00;24.12.2019 14:00;0,76
24.12.2019 14:00;24.12.2019 15:00;1,434
24.12.2019 15:00;24.12.2019 16:00;1,43
24.12.2019 16:00;24.12.2019 17:00;1,43
24.12.2019 17:00;24.12.2019 18:00;1,423
24.12.2019 18:00;24.12.2019 19:00;1,468
24.12.2019 19:00;24.12.2019 20:00;1,402
24.12.2019 20:00;24.12.2019 21:00;1,435
24.12.2019 21:00;24.12.2019 22:00;1,952
24.12.2019 22:00;24.12.2019 23:00;0,361
24.12.2019 23:00;25.12.2019 00:00;0,44
25.12.2019 00:00;25.12.2019 01:00;0,523
25.12.2019 01:00;25.12.2019 02:00;0,492
25.12.2019 02:00;25.12.2019 03:00;0,518
25.12.2019 03:00;25.12.2019 04:00;0,57
25.12.2019 04:00;25.12.2019 05:00;0,71
25.12.2019 05:00;25.12.2019 06:00;1,549
25.12.2019 06:00;25.12.2019 07:00;2,23
25.12.2019 07:00;25.12.2019 08:00;0,472
25.12.2019 08:00;25.12.2019 09:00;0,563
25.12.2019 09:00;25.12.2019 10:00;0,59
25.12.2019 10:00;25.12.2019 11:00;0,618
25.12.2019 11:00;25.12.2019 12:00;0,705
25.12.2019 12:00;25.12.2019 13:00;0,675
25.12.2019 13:00;25.12.2019 14:00;0,751
25.12.2019 14:00;25.12.2019 15:00;1,455
25.12.2019 15:00;25.12.2019 16:00;1,856
25.12.2019 16:00;25.12.2019 17:00;1,9
25.12.2019 17:00;25.12.2019 18:00;1,542
25.12.2019 18:00;25.12.2019 19:00;1,511
25.12.2019 19:00;25.12.2019 20:00;1,454
25.12.2019 20:00;25.12.2019 21:00;1,432
25.12.2019 21:00;25.12.2019 22:00;1,269
25.12.2019 22:00;25.12.2019 23:00;0,461
25.12.2019 23:00;26.12.2019 00:00;0,618
26.12.2019 00:00;26.12.2019 01:00;0,61
26.12.2019 01:00;26.12.2019 02:00;1,502
26.12.2019 02:00;26.12.2019 03:00;0,713
26.12.2019 03:00;26.12.2019 04:00;0,746
26.12.2019 04:00;26.12.2019 05:00;0,932
26.12.2019 05:00;26.12.2019 06:00;1,676
26.12.2019 06:00;26.12.2019 07:00;1,389
26.12.2019 07:00;26.12.2019 08:00;0,695
26.12.2019 08:00;26.12.2019 09:00;0,786
26.12.2019 09:00;26.12.2019 10:00;0,85
26.12.2019 10:00;26.12.2019 11:00;1,742
26.12.2019 11:00;26.12.2019 12:00;0,948
26.12.2019 12:00;26.12.2019 13:00;0,843
26.12.2019 13:00;26.12.2019 14:00;0,842
26.12.2019 14:00;26.12.2019 15:00;1,526
26.12.2019 15:00;26.12.2019 16:00;1,529
26.12.2019 16:00;26.12.2019 17:00;1,525
26.12.2019 17:00;26.12.2019 18:00;1,596
26.12.2019 18:00;26.12.2019 19:00;1,578
26.12.2019 19:00;26.12.2019 20:00;2,258
26.12.2019 20:00;26.12.2019 21:00;1,616
26.12.2019 21:00;26.12.2019 22:00;1,368
26.12.2019 22:00;26.12.2019 23:00;0,566
26.12.2019 23:00;27.12.2019 00:00;0,768
27.12.2019 00:00;27.12.2019 01:00;0,78
27.12.2019 01:00;27.12.2019 02:00;0,794
27.12.2019 02:00;27.12.2019 03:00;0,845
27.12.2019 03:00;27.12.2019 04:00;0,909
27.12.2019 04:00;27.12.2019 05:00;1,886
27.12.2019 05:00;27.12.2019 06:00;1,712
27.12.2019 06:00;27.12.2019 07:00;1,506
27.12.2019 07:00;27.12.2019 08:00;0,855
27.12.2019 08:00;27.12.2019 09:00;0,969
27.12.2019 09:00;27.12.2019 10:00;1,006
27.12.2019 10:00;27.12.2019 11:00;1,024
27.12.2019 11:00;27.12.2019 12:00;1,016
27.12.2019 12:00;27.12.2019 13:00;1,04
27.12.2019 13:00;27.12.2019 14:00;1,825
27.12.2019 14:00;27.12.2019 15:00;1,706
27.12.2019 15:00;27.12.2019 16:00;1,643
27.12.2019 16:00;27.12.2019 17:00;1,653
27.12.2019 17:00;27.12.2019 18:00;1,637
27.12.2019 18:00;27.12.2019 19:00;1,729
27.12.2019 19:00;27.12.2019 20:00;1,662
27.12.2019 20:00;27.12.2019 21:00;1,613
27.12.2019 21:00;27.12.2019 22:00;1,443
27.12.2019 22:00;27.12.2019 23:00;1,524
27.12.2019 23:00;28.12.2019 00:00;1,044
28.12.2019 00:00;28.12.2019 01:00;1,057
28.12.2019 01:00;28.12.2019 02:00;1,06
28.12.2019 02:00;28.12.2019 03:00;1,037
28.12.2019 03:00;28.12.2019 04:00;1,061
28.12.2019 04:00;28.12.2019 05:00;1,077
28.12.2019 05:00;28.12.2019 06:00;1,206
28.12.2019 06:00;28.12.2019 07:00;1,759
28.12.2019 07:00;28.12.2019 08:00;2,206
28.12.2019 08:00;28.12.2019 09:00;2,073
28.12.2019 09:00;28.12.2019 10:00;1,621
28.12.2019 10:00;28.12.2019 11:00;1,614
28.12.2019 11:00;28.12.2019 12:00;1,598
28.12.2019 12:00;28.12.2019 13:00;1,603
28.12.2019 13:00;28.12.2019 14:00;1,667
28.12.2019 14:00;28.12.2019 15:00;1,591
28.12.2019 15:00;28.12.2019 16:00;1,561
28.12.2019 16:00;28.12.2019 17:00;1,552
28.12.2019 17:00;28.12.2019 18:00;2,386
28.12.2019 18:00;28.12.2019 19:00;1,57
28.12.2019 19:00;28.12.2019 20:00;1,602
28.12.2019 20:00;28.12.2019 21:00;1,516
28.12.2019 21:00;28.12.2019 22:00;1,306
28.12.2019 22:00;28.12.2019 23:00;0,441
28.12.2019 23:00;29.12.2019 00:00;0,526
29.12.2019 00:00;29.12.2019 01:00;0,662
29.12.2019 01:00;29.12.2019 02:00;0,646
29.12.2019 02:00;29.12.2019 03:00;1,463
29.12.2019 03:00;29.12.2019 04:00;0,636
29.12.2019 04:00;29.12.2019 05:00;0,641
29.12.2019 05:00;29.12.2019 06:00;0,807
29.12.2019 06:00;29.12.2019 07:00;1,581
29.12.2019 07:00;29.12.2019 08:00;1,504
29.12.2019 08:00;29.12.2019 09:00;1,455
29.12.2019 09:00;29.12.2019 10:00;1,429
29.12.2019 10:00;29.12.2019 11:00;1,382
29.12.2019 11:00;29.12.2019 12:00;2,121
29.12.2019 12:00;29.12.2019 13:00;1,475
29.12.2019 13:00;29.12.2019 14:00;1,258
29.12.2019 14:00;29.12.2019 15:00;1,237
29.12.2019 15:00;29.12.2019 16:00;1,216
29.12.2019 16:00;29.12.2019 17:00;1,243
29.12.2019 17:00;29.12.2019 18:00;1,243
29.12.2019 18:00;29.12.2019 19:00;1,137
29.12.2019 19:00;29.12.2019 20:00;1,118
29.12.2019 20:00;29.12.2019 21:00;1,121
29.12.2019 21:00;29.12.2019 22:00;1,868
29.12.2019 22:00;29.12.2019 23:00;0,341
29.12.2019 23:00;30.12.2019 00:00;0,283
30.12.2019 00:00;30.12.2019 01:00;0,301
30.12.2019 01:00;30.12.2019 02:00;0,296
30.12.2019 02:00;30.12.2019 03:00;0,349
30.12.2019 03:00;30.12.2019 04:00;0,384
30.12.2019 04:00;30.12.2019 05:00;0,504
30.12.2019 05:00;30.12.2019 06:00;1,304
30.12.2019 06:00;30.12.2019 07:00;1,04
30.12.2019 07:00;30.12.2019 08:00;1,165
30.12.2019 08:00;30.12.2019 09:00;0,343
30.12.2019 09:00;30.12.2019 10:00;0,273
30.12.2019 10:00;30.12.2019 11:00;0,266
30.12.2019 11:00;30.12.2019 12:00;0,25
30.12.2019 12:00;30.12.2019 13:00;0,248
30.12.2019 13:00;30.12.2019 14:00;0,512
30.12.2019 14:00;30.12.2019 15:00;1,225
30.12.2019 15:00;30.12.2019 16:00;1,117
30.12.2019 16:00;30.12.2019 17:00;1,637
30.12.2019 17:00;30.12.2019 18:00;1,374
30.12.2019 18:00;30.12.2019 19:00;1,14
30.12.2019 19:00;30.12.2019 20:00;1,054
30.12.2019 20:00;30.12.2019 21:00;1,012
30.12.2019 21:00;30.12.2019 22:00;0,879
30.12.2019 22:00;30.12.2019 23:00;0,268
30.12.2019 23:00;31.12.2019 00:00;0,345
31.12.2019 00:00;31.12.2019 01:00;0,287
31.12.2019 01:00;31.12.2019 02:00;0,279
31.12.2019 02:00;31.12.2019 03:00;1,152
31.12.2019 03:00;31.12.2019 04:00;0,334
31.12.2019 04:00;31.12.2019 05:00;0,63
31.12.2019 05:00;31.12.2019 06:00;1,438
31.12.2019 06:00;31.12.2019 07:00;1,136
31.12.2019 07:00;31.12.2019 08:00;0,346
31.12.2019 08:00;31.12.2019 09:00;0,347
31.12.2019 09:00;31.12.2019 10:00;0,452
31.12.2019 10:00;31.12.2019 11:00;0,484
31.12.2019 11:00;31.12.2019 12:00;0,739
31.12.2019 12:00;31.12.2019 13:00;0,899
31.12.2019 13:00;31.12.2019 14:00;0,593
31.12.2019 14:00;31.12.2019 15:00;1,405
31.12.2019 15:00;31.12.2019 16:00;1,475
31.12.2019 16:00;31.12.2019 17:00;1,399
31.12.2019 17:00;31.12.2019 18:00;1,342
31.12.2019 18:00;31.12.2019 19:00;1,335
31.12.2019 19:00;31.12.2019 20:00;1,322
31.12.2019 20:00;31.12.2019 21:00;1,717
31.12.2019 21:00;31.12.2019 22:00;1,674
31.12.2019 22:00;31.12.2019 23:00;0,359
31.12.2019 23:00;01.01.2020 00:00;0,361
