Fra,Til,KWH 60 Forbruk
08.07.2021 19:00,08.07.2021 20:00,"0,593"
08.07.2021 20:00,08.07.2021 21:00,"2,892"
08.07.2021 21:00,08.07.2021 22:00,"0,801"
08.07.2021 22:00,08.07.2021 23:00,"0,52"
08.07.2021 23:00,09.07.2021 00:00,"0,266"
09.07.2021 00:00,09.07.2021 01:00,"0,892"
09.07.2021 01:00,09.07.2021 02:00,"0,258"
09.07.2021 02:00,09.07.2021 03:00,"0,264"
09.07.2021 03:00,09.07.2021 04:00,"0,314"
09.07.2021 04:00,09.07.2021 05:00,"1,15"
09.07.2021 05:00,09.07.2021 06:00,"0,596"
09.07.2021 06:00,09.07.2021 07:00,"0,535"
09.07.2021 07:00,09.07.2021 08:00,"1,319"
09.07.2021 08:00,09.07.2021 09:00,"0,603"
09.07.2021 09:00,09.07.2021 10:00,"1,363"
09.07.2021 10:00,09.07.2021 11:00,"0,592"
09.07.2021 11:00,09.07.2021 12:00,"0,274"
09.07.2021 12:00,09.07.2021 13:00,"0,404"
09.07.2021 13:00,09.07.2021 14:00,"0,712"
09.07.2021 14:00,09.07.2021 15:00,"0,13"
09.07.2021 15:00,09.07.2021 16:00,"0,372"
09.07.2021 16:00,09.07.2021 17:00,"2,34"
09.07.2021 17:00,09.07.2021 18:00,"0,731"
09.07.2021 18:00,09.07.2021 19:00,"0,853"
09.07.2021 19:00,09.07.2021 20:00,"0,993"
09.07.2021 20:00,09.07.2021 21:00,"0,404"
09.07.2021 21:00,09.07.2021 22:00,"1,161"
09.07.2021 22:00,09.07.2021 23:00,"0,266"
09.07.2021 23:00,10.07.2021 00:00,"0,175"
10.07.2021 00:00,10.07.2021 01:00,"0,198"
10.07.2021 01:00,10.07.2021 02:00,"1,091"
10.07.2021 02:00,10.07.2021 03:00,"0,194"
10.07.2021 03:00,10.07.2021 04:00,"0,205"
10.07.2021 04:00,10.07.2021 05:00,"0,209"
10.07.2021 05:00,10.07.2021 06:00,"0,904"
10.07.2021 06:00,10.07.2021 07:00,"0,524"
10.07.2021 07:00,10.07.2021 08:00,"0,464"
10.07.2021 08:00,10.07.2021 09:00,"1,431"
10.07.2021 09:00,10.07.2021 10:00,"2,216"
10.07.2021 10:00,10.07.2021 11:00,"1,814"
10.07.2021 11:00,10.07.2021 12:00,"1,502"
10.07.2021 12:00,10.07.2021 13:00,"1,148"
10.07.2021 13:00,10.07.2021 14:00,"0,173"
10.07.2021 14:00,10.07.2021 15:00,"0,3"
10.07.2021 15:00,10.07.2021 16:00,"2,044"
10.07.2021 16:00,10.07.2021 17:00,"1,376"
10.07.2021 17:00,10.07.2021 18:00,"1,207"
10.07.2021 18:00,10.07.2021 19:00,"1,22"
10.07.2021 19:00,10.07.2021 20:00,"1,106"
10.07.2021 20:00,10.07.2021 21:00,"1,338"
10.07.2021 21:00,10.07.2021 22:00,"0,484"
10.07.2021 22:00,10.07.2021 23:00,"0,471"
10.07.2021 23:00,11.07.2021 00:00,"0,988"
11.07.2021 00:00,11.07.2021 01:00,"0,166"
11.07.2021 01:00,11.07.2021 02:00,"0,168"
11.07.2021 02:00,11.07.2021 03:00,"0,174"
11.07.2021 03:00,11.07.2021 04:00,"0,997"
