Fra,Til,KWH 60 Forbruk
21.10.2021 17:00,21.10.2021 18:00,"1,313"
21.10.2021 18:00,21.10.2021 19:00,"1,424"
21.10.2021 19:00,21.10.2021 20:00,"4,152"
21.10.2021 20:00,21.10.2021 21:00,"1,864"
21.10.2021 21:00,21.10.2021 22:00,"2,041"
21.10.2021 22:00,21.10.2021 23:00,"2,769"
21.10.2021 23:00,22.10.2021 00:00,"0,811"
22.10.2021 00:00,22.10.2021 01:00,"0,982"
22.10.2021 01:00,22.10.2021 02:00,"1,43"
22.10.2021 02:00,22.10.2021 03:00,"1,247"
22.10.2021 03:00,22.10.2021 04:00,"0,787"
22.10.2021 04:00,22.10.2021 05:00,"0,772"
22.10.2021 05:00,22.10.2021 06:00,"0,946"
22.10.2021 06:00,22.10.2021 07:00,"1,961"
22.10.2021 07:00,22.10.2021 08:00,"1,682"
22.10.2021 08:00,22.10.2021 09:00,"1,981"
22.10.2021 09:00,22.10.2021 10:00,"2,194"
22.10.2021 10:00,22.10.2021 11:00,"1,602"
22.10.2021 11:00,22.10.2021 12:00,"1,613"
22.10.2021 12:00,22.10.2021 13:00,"2,268"
22.10.2021 13:00,22.10.2021 14:00,"1,792"
22.10.2021 14:00,22.10.2021 15:00,"1,525"
22.10.2021 15:00,22.10.2021 16:00,"2,027"
22.10.2021 16:00,22.10.2021 17:00,"2,593"
22.10.2021 17:00,22.10.2021 18:00,"1,617"
22.10.2021 18:00,22.10.2021 19:00,"2,647"
22.10.2021 19:00,22.10.2021 20:00,"1,406"
22.10.2021 20:00,22.10.2021 21:00,"3,083"
22.10.2021 21:00,22.10.2021 22:00,"1,368"
22.10.2021 22:00,22.10.2021 23:00,"1,323"
22.10.2021 23:00,23.10.2021 00:00,"1,509"
23.10.2021 00:00,23.10.2021 01:00,"1,48"
23.10.2021 01:00,23.10.2021 02:00,"0,769"
23.10.2021 02:00,23.10.2021 03:00,"0,791"
23.10.2021 03:00,23.10.2021 04:00,"1,624"
23.10.2021 04:00,23.10.2021 05:00,"0,878"
23.10.2021 05:00,23.10.2021 06:00,"0,794"
23.10.2021 06:00,23.10.2021 07:00,"0,956"
23.10.2021 07:00,23.10.2021 08:00,"2,452"
23.10.2021 08:00,23.10.2021 09:00,"1,681"
23.10.2021 09:00,23.10.2021 10:00,"1,53"
23.10.2021 10:00,23.10.2021 11:00,"1,483"
23.10.2021 11:00,23.10.2021 12:00,"2,21"
23.10.2021 12:00,23.10.2021 13:00,"1,179"
23.10.2021 13:00,23.10.2021 14:00,"1,168"
23.10.2021 14:00,23.10.2021 15:00,"2,561"
23.10.2021 15:00,23.10.2021 16:00,"2,351"
23.10.2021 16:00,23.10.2021 17:00,"1,768"
23.10.2021 17:00,23.10.2021 18:00,"1,664"
23.10.2021 18:00,23.10.2021 19:00,"1,357"
23.10.2021 19:00,23.10.2021 20:00,"1,056"
23.10.2021 20:00,23.10.2021 21:00,"1,201"
23.10.2021 21:00,23.10.2021 22:00,"1,725"
23.10.2021 22:00,23.10.2021 23:00,"1,054"
23.10.2021 23:00,24.10.2021 00:00,"1,168"
24.10.2021 00:00,24.10.2021 01:00,"1,672"
24.10.2021 01:00,24.10.2021 02:00,"1,278"
24.10.2021 02:00,24.10.2021 03:00,"0,778"
24.10.2021 03:00,24.10.2021 04:00,"0,763"
24.10.2021 04:00,24.10.2021 05:00,"0,771"
24.10.2021 05:00,24.10.2021 06:00,"1,675"
24.10.2021 06:00,24.10.2021 07:00,"0,76"
24.10.2021 07:00,24.10.2021 08:00,"1,244"
24.10.2021 08:00,24.10.2021 09:00,"1,437"
24.10.2021 09:00,24.10.2021 10:00,"1,323"
24.10.2021 10:00,24.10.2021 11:00,"2,142"
24.10.2021 11:00,24.10.2021 12:00,"0,706"
24.10.2021 12:00,24.10.2021 13:00,"0,665"
24.10.2021 13:00,24.10.2021 14:00,"2,042"
24.10.2021 14:00,24.10.2021 15:00,"1,572"
24.10.2021 15:00,24.10.2021 16:00,"1,147"
24.10.2021 16:00,24.10.2021 17:00,"2,044"
24.10.2021 17:00,24.10.2021 18:00,"1,3"
24.10.2021 18:00,24.10.2021 19:00,"2,214"
24.10.2021 19:00,24.10.2021 20:00,"1,03"
24.10.2021 20:00,24.10.2021 21:00,"2,815"
24.10.2021 21:00,24.10.2021 22:00,"1,338"
24.10.2021 22:00,24.10.2021 23:00,"1,368"
24.10.2021 23:00,25.10.2021 00:00,"1,843"
25.10.2021 00:00,25.10.2021 01:00,"0,699"
25.10.2021 01:00,25.10.2021 02:00,"0,726"
25.10.2021 02:00,25.10.2021 03:00,"0,706"
25.10.2021 03:00,25.10.2021 04:00,"1,534"
25.10.2021 04:00,25.10.2021 05:00,"0,752"
25.10.2021 05:00,25.10.2021 06:00,"0,765"
25.10.2021 06:00,25.10.2021 07:00,"0,936"
25.10.2021 07:00,25.10.2021 08:00,"2,099"
25.10.2021 08:00,25.10.2021 09:00,"1,229"
25.10.2021 09:00,25.10.2021 10:00,"1,258"
25.10.2021 10:00,25.10.2021 11:00,"1,179"
25.10.2021 11:00,25.10.2021 12:00,"1,262"
25.10.2021 12:00,25.10.2021 13:00,"0,706"
25.10.2021 13:00,25.10.2021 14:00,"0,754"
25.10.2021 14:00,25.10.2021 15:00,"0,959"
25.10.2021 15:00,25.10.2021 16:00,"2,488"
25.10.2021 16:00,25.10.2021 17:00,"1,504"
25.10.2021 17:00,25.10.2021 18:00,"1,473"
25.10.2021 18:00,25.10.2021 19:00,"2,369"
25.10.2021 19:00,25.10.2021 20:00,"1,437"
25.10.2021 20:00,25.10.2021 21:00,"2,008"
25.10.2021 21:00,25.10.2021 22:00,"2,859"
25.10.2021 22:00,25.10.2021 23:00,"1,966"
25.10.2021 23:00,26.10.2021 00:00,"1,258"
26.10.2021 00:00,26.10.2021 01:00,"0,9"
26.10.2021 01:00,26.10.2021 02:00,"1,005"
26.10.2021 02:00,26.10.2021 03:00,"1,089"
26.10.2021 03:00,26.10.2021 04:00,"1,653"
26.10.2021 04:00,26.10.2021 05:00,"0,987"
26.10.2021 05:00,26.10.2021 06:00,"0,961"
26.10.2021 06:00,26.10.2021 07:00,"1,116"
26.10.2021 07:00,26.10.2021 08:00,"2,175"
26.10.2021 08:00,26.10.2021 09:00,"1,007"
26.10.2021 09:00,26.10.2021 10:00,"0,723"
26.10.2021 10:00,26.10.2021 11:00,"1,569"
26.10.2021 11:00,26.10.2021 12:00,"0,487"
26.10.2021 12:00,26.10.2021 13:00,"0,586"
26.10.2021 13:00,26.10.2021 14:00,"0,484"
26.10.2021 14:00,26.10.2021 15:00,"0,934"
26.10.2021 15:00,26.10.2021 16:00,"0,838"
26.10.2021 16:00,26.10.2021 17:00,"1,215"
26.10.2021 17:00,26.10.2021 18:00,"0,599"
26.10.2021 18:00,26.10.2021 19:00,"0,966"
26.10.2021 19:00,26.10.2021 20:00,"1,252"
26.10.2021 20:00,26.10.2021 21:00,"0,834"
26.10.2021 21:00,26.10.2021 22:00,"0,822"
26.10.2021 22:00,26.10.2021 23:00,"1,061"
26.10.2021 23:00,27.10.2021 00:00,"0,985"
